praf,pmek,plcg,PIP2,PIP3,p44.42,pakts473,PKA,PKC,P38,pjnk
12,8.13,36.8,47,12.5,39.2,91.4,1472,9.22,24.6,42.6
22.5,17,25.7,33.1,12.2,44.1,72.3,1700,11.8,40.7,102
20.9,11.4,26.4,26.7,14.7,32.5,60.4,514,16.5,20.7,40
9.31,11.3,27.6,20.7,5.57,100,202,2017,8.51,15.3,26.2
12.4,16.1,136,410,95.6,11.5,22.7,368,15.1,30.5,40
58.8,32.5,2.57,9.39,11.8,80.6,122,478,50.9,106,289
27.6,13,11.2,14.6,9.82,65.5,93.1,418,14.3,26.9,51.9
17,16.8,22.5,22.3,12.5,12,22.5,547,17.6,24.6,36.5
13.1,27.4,15.8,29.7,10.7,5.73,16.3,457,13.1,32.5,57.3
30.2,54.7,40,211,41.4,14.9,32.5,588,5.99,15,45.3
119,37.2,67.9,528,92.2,54.7,73,385,11.1,40,37.5
18.4,11.5,5.62,15.8,9.82,4,17.8,523,28.4,58.8,126
22.3,7.7,38.9,75,8.2,2.33,18.8,422,42.2,61.5,73
14.9,10.1,24.4,17.9,8.13,16.5,22.5,547,13.1,30,41.4
23.5,13.2,22.1,17.8,1.19,12.9,37.9,1762,22.9,25.3,51.9
20.7,9.06,23.5,20.4,4.61,57.8,82,922,52.3,80.6,111
19.8,11.7,23.5,16.7,15.1,3.37,19.3,470,13.7,31.1,56.7
38.2,34,13.2,20.5,11.9,4.91,12.7,441,22.5,30.2,73
11.2,49.6,26.4,44.5,33.7,26.9,47.8,382,7.99,26.4,40.3
73.7,62.6,20.9,12.6,3.72,17.9,30.8,649,8.82,23.5,13.7
24.1,13.6,16.3,19.1,1,82,195,2738,6.67,21.7,19.5
11.9,18.9,24.4,21.1,10,17,32.5,474,20,26.9,24.1
27.4,15.3,19.5,29.2,9.39,64.9,87.4,764,6.85,34.3,20.5
11.2,49.6,26.4,44.5,33.7,26.9,47.8,382,7.99,26.4,40.3
21.9,20.4,55.7,483,61,28.1,44.5,757,11.8,17.3,59.4
17.8,17.9,10.2,24.1,21.7,38.2,39.6,308,15,25.7,36.2
59.9,44.9,25.9,155,48.3,13.3,23.7,478,15.4,44.1,46.1
23.1,10.7,17.8,80.6,3.68,22.3,30.8,483,8.66,28.4,48.3
27.6,17.9,21.3,20,5.47,17.3,30.5,389,7.3,16.3,34.6
12.2,12.7,16.4,17.2,7.77,3.16,22.7,777,9.39,16.8,38.9
28.1,14.1,9.82,186,52.3,3.02,21.9,328,5.99,23.5,42.2
12,6.15,17.3,44.1,8.82,59.9,93.1,604,15,31.1,49.1
12.9,4.14,17.5,13.1,10.3,3.34,33.1,710,10.7,37.9,81.3
105,34.9,20.9,27.6,4.57,42.6,66.1,505,49.1,82,114
20.7,3.79,53.8,229,46.1,20.4,29.7,426,12.4,26.7,63.2
23.9,17.6,17.6,45.7,9.65,5.94,12.9,533,12.6,23.1,30.8
50.5,47.8,17.6,31.3,13.2,37.5,49.6,437,10.5,18.8,4.29
84.3,67.3,19.5,18.9,1.49,23.1,50.5,429,7.43,18.3,31.9
14.2,18.1,23.5,21.9,9.06,36.8,62.6,445,9.39,24.8,26.2
6.67,6.21,22.9,34.9,1.53,27.1,38.2,474,13,17.9,37.9
16.5,19.3,17.5,34,10.3,57.8,123,1928,4.03,22.1,37.2
75,52.8,42.2,259,39.6,20.4,41.4,692,17.8,58.3,60.4
8.28,14.6,40,359,44.9,267,368,3106,15,25.3,38.2
23.3,16.3,26.4,30.8,10.5,15.3,26.4,777,26.2,33.1,39.6
38.2,14.2,7.1,28.1,8.98,172,233,1075,8.58,25.7,57.3
38.5,21.5,21.9,23.1,5,26.7,44.1,500,14.2,33.1,52.3
25.9,16.1,13.6,16.1,15.7,29.4,44.9,599,3.49,32.8,41
20.7,11.9,77.7,294,79.9,6.61,19.5,478,9.82,24.6,109
20,13.1,25.9,94.7,10.9,35.5,63.2,1155,11,24.8,45.3
22.1,24.1,27.4,400,32.8,196,274,931,16.7,24.4,40
27.6,18.1,35.5,340,26.9,17.9,30,379,7.7,39.6,42.9
17.8,20.4,23.5,133,29.2,15,21.7,599,29.7,62.1,108
17.3,7.3,17.6,16,11.3,1.54,7.04,63.8,10.5,14.2,40.7
21.1,1,12.4,86.6,24.4,27.4,36.8,385,1,1,1.07
79.9,20.5,36.5,18.9,13.9,16.7,19.3,343,1,1999,2
47,1.3,47.4,115,22.1,8.28,12.1,300,1.64,1.84,1.42
118,2.46,36.5,66.1,8.66,7.5,50.9,704,1,1208,1.76
46.1,2.44,39.6,362,66.1,4.07,8.58,233,5.28,2.35,1.1
53.8,1,23.7,101,22.1,3.02,15.3,352,1,2.09,1
36.5,1,29.7,30,19.5,12.5,12.2,246,1.86,103,2.84
22.3,3.34,34.9,271,55.2,11.7,31.9,567,3,1,1.61
35.2,1.29,39.2,279,64.4,10.9,15.7,319,1.06,1.01,1.23
61,2.21,42.6,227,98.2,4.03,13.7,217,5.78,26.9,3.49
33.1,1,11.5,414,50.5,15,25.7,340,1,10.6,2.11
67.3,21.9,8.9,205,34.9,28.6,34.9,276,3.11,95.6,3.37
45.7,1.01,23.7,83.5,46.6,33.4,42.2,1018,1,13.1,1.33
130,47,9.31,157,31.9,33.4,54.2,685,1,8.06,1.01
46.1,2.44,39.6,362,66.1,4.07,8.58,233,5.28,2.35,1.1
31.3,1.01,54.2,189,94.7,22.1,31.3,221,1,11.2,1.84
113,1.01,20.7,23.9,16.3,9.31,15.1,289,1,61,1
33.7,4.7,49.1,362,98.2,11.9,16.3,346,1,3.34,1.45
31.6,2.39,5.33,183,31.6,10.6,12.5,382,1.42,120,1.67
35.2,1.29,39.2,279,64.4,10.9,15.7,319,1.06,1.01,1.23
54.7,2.94,37.5,264,54.2,10,12.3,297,1.27,806,2.89
64.4,1,25.7,123,31.9,10.6,19.1,316,1,1,1
38.2,2.29,35.9,27.6,18.6,16.4,26.2,422,2.35,1,1.49
36.5,3.52,25,69.8,8.35,13.2,25,328,1.12,289,1.41
44.5,1,23.9,48.7,5.05,8.66,25.5,552,1.47,9.06,4.53
48.7,1,48.3,97.3,24.4,8.66,12.6,289,1,5.88,1.64
54.2,1,12.2,108,36.8,81.3,118,1928,3.72,26.4,1
21.9,1,19.3,139,24.1,14.3,23.9,835,1.06,28.1,1.83
60.4,9.82,34.3,50.9,32.5,22.3,21.7,269,1,157,1.67
9.39,4,23.3,30.5,25.3,17.9,22.5,279,1,1,1.65
9.56,1.06,27.1,77.7,22.1,12.9,17.3,368,1,1,1.06
36.5,1,46.1,15,67.3,7.7,34.3,638,1,1.01,1.53
50,6.26,10.4,117,34.6,12.4,15.4,207,2.97,167,3.02
9.65,1.75,18.9,25.7,1.57,53.8,54.7,343,1,1.91,1.04
143,1.01,16.1,122,26.7,15.1,43.3,1134,1,3.46,1
36.5,2.25,17,27.6,8.9,91.4,120,1358,1,6.26,2.92
135,1,4.57,337,45.3,53.8,56.7,1114,1,4.07,1.67
18.1,1,23.1,12.6,7.43,21.3,23.5,279,1,17.9,8.66
23.5,1.58,18.1,15.3,3.4,71,108,2091,1,2.5,1
189,15.4,14.2,331,50.9,4.87,17.2,346,12,135,12.2
46.6,1.73,11,133,25.5,11.8,13.2,246,1,105,4.45
62.6,1.08,18.4,12.7,13,74.3,85.1,1252,1,2.21,1.75
31.6,2.89,25.3,92.2,22.9,5.67,8.74,264,14.5,264,1.12
32.2,1.01,20.4,89,31.9,5.09,25.3,403,1,5.62,3.52
38.2,1.01,28.4,15.7,17,3.72,34.9,59.9,1,1,1.3
34.6,1.01,8.51,244,22.7,196,215,2167,1.81,2.41,1.29
13.9,2.48,66.1,264,95.6,8.98,11.9,362,1.83,14.3,1.37
20,1,2.74,4.7,23.7,47.8,65.5,1446,1,27.6,1.5
4.83,1.35,29.2,10.4,4.49,4.33,9.39,331,1,100,1.08
41.8,1,71.7,410,202,12.1,30,1655,1,173,1.73
53.8,1.21,15,100,44.5,57.3,67.3,1843,3.43,6.79,1.06
29.4,1.01,16.1,164,15.3,59.4,75.7,1124,9.65,1,1.2
170,1,20.2,138,13.7,14.1,11.7,352,1,1,1.41
16.4,1.01,32.8,35.2,6.26,10.2,16.8,233,1,25.5,6.98
50.9,2.15,29.2,21.7,38.9,18.6,25.9,407,1.45,111,11.9
21.1,1,12.4,86.6,24.4,27.4,36.8,385,1,1,1.07
44.1,1.89,30,39.6,21.1,2.5,9.22,279,3.65,308,7.91
35.5,1.58,16.3,90.6,18.8,12.5,37.5,743,1,1.02,1
56.2,1,28.1,97.3,38.9,19.6,18.4,257,1,1,2.53
33.1,1,25,27.6,21.5,13.3,16.7,269,1,1.83,2.76
8.28,1,13.9,137,30.5,10,10.8,302,2.23,1,2.44
34.3,1.17,13.2,165,25.5,19.6,23.1,292,1,1,2.29
91.4,2.07,14.1,14.3,7.1,14.1,45.3,750,1,1.09,1
24.8,1.15,33.4,274,72.3,10.6,22.3,311,1,1.64,5
58.8,5.33,18.6,18.9,7.1,23.1,29.4,248,20.2,5.14,1.6
35.5,1.81,14.1,184,24.1,17.3,31.1,396,1,1,1.01
31.6,1.01,13.7,77,26.2,12.6,13.9,316,1,1,2.09
38.5,1,35.5,60.4,44.1,7.84,7.3,286,1,4.53,2.13
36.2,1.01,20,28.6,8.9,5.09,15.3,449,1.05,5.62,4.49
36.5,1.01,20.9,32.5,16,77,103,2371,1,9.06,1.55
35.2,1.84,14.1,3.46,14.6,2.46,6.79,478,1.26,1.13,1.11
18.1,1.13,10.9,244,27.4,30.5,33.1,286,1,1,1.5
56.7,2.17,2.5,12,22.7,10.9,22.7,890,2.92,30.2,2.05
56.7,1.86,4.22,6.21,20,4.1,26.2,437,1,6.98,1
51.9,1.01,30,35.2,29.7,35.9,48.3,649,1,28.4,1.72
35.9,1.01,14.3,85.1,25.7,6.32,9.82,262,16.5,4.7,1
39.6,1.57,16.7,147,41,8.2,11.4,365,1.23,13.7,4.45
54.2,1,1.5,23.9,16.1,34.9,41.8,355,12.5,483,1.06
125,7.17,33.1,57.3,24.8,105,106,1334,1,1,1.84
39.2,1.68,22.1,191,30.8,4.96,17.5,396,1,1.86,1.31
26.4,1,24.1,13.9,12.1,10.7,31.3,956,1,48.7,1
1.18,1.57,22.5,143,47.8,17.8,23.1,257,2.81,80.6,1
19.8,4.29,15.1,30,6.49,3.92,9.31,1009,2.31,4.49,1.05
34,6.55,2.64,10.3,8.2,9.91,16.4,400,1.3,4.83,1.18
20.4,1,37.9,355,82.8,12.6,19.3,271,1,626,2.11
26.7,1.01,22.3,50,13.2,18.9,18.6,352,1,70.4,1.26
31.9,1.22,16.4,231,37.5,7.57,14.9,248,1,12.6,1.72
35.9,3.85,32.5,37.2,19.6,4.33,14.3,331,1,12.6,1.29
61,1.1,19.8,15.8,5.38,44.1,52.8,947,1,4.1,1.49
143,1.01,16.1,122,26.7,15.1,43.3,1134,1,3.46,1
36.5,1,46.1,15,67.3,7.7,34.3,638,1,1.01,1.53
56.7,2.17,2.5,12,22.7,10.9,22.7,890,2.92,30.2,2.05
33.1,1.72,27.9,26.7,17.5,7.17,10.8,300,1,15.1,1.32
39.2,1.01,17.3,137,25.3,7.77,15.3,274,3.79,101,2.09
56.2,15.1,13.8,143,23.5,5.88,12,253,1,13.7,1
168,1,23.7,27.1,17.5,2.94,15.4,604,1,48.3,1
35.9,2.81,15.4,138,42.6,15.7,20,319,1.15,1,3.13
40.3,1.03,23.9,62.6,20.9,9.22,19.8,334,1,1.01,1.96
61.5,1.01,20.5,17.5,8.28,47.4,51.9,1144,17.5,2267,15.5
36.5,3.85,14.9,127,20,25.7,31.6,334,1,3.02,1.3
58.3,10.4,28.6,25.7,14.2,29.7,27.6,237,24.1,2017,1.22
43.7,1.31,60.4,221,31.9,6.44,10.6,311,1,3.43,2.19
34,1.01,11.1,154,28.1,63.2,67.9,1512,1,1,1.57
131,5.99,18.3,16.8,7.04,12,12.2,276,4.87,227,2.46
111,1.01,91.4,259,97.3,31.3,31.1,340,1,142,1.54
12.7,1.46,26.7,34.3,19.6,13.9,11.4,284,3.43,9.06,2.35
36.5,1.06,26.7,19.8,13.5,22.1,20.9,334,33.4,1433,3.89
170,1,20.2,138,13.7,14.1,11.7,352,1,1,1.41
31.6,2.69,21.7,16.7,2.05,4.41,26.9,389,1,233,1.47
36.5,1.04,24.1,6.44,28.9,15.7,17.3,300,1,1,1.68
30.5,1,11.9,173,34.6,58.3,97.3,1731,1,110,2.48
130,47,9.31,157,31.9,33.4,54.2,685,1,8.06,1.01
2.86,1,21.9,319,59.4,11.4,17.6,375,1,18.3,1.24
139,4.66,30.8,54.7,84.3,59.9,69.2,1037,1,154,1.72
58.3,1.58,24.8,61,18.4,196,284,4573,1,3.49,1.53
38.5,2.07,19.6,80.6,23.1,15.3,21.7,292,1,500,4.49
47.4,2.13,18.9,19.6,6.61,18.1,22.3,294,2.86,1,1.18
66.7,8.06,21.9,6.1,9.82,66.7,82,1009,1.54,90.6,1.98
35.2,4.57,10.6,188,32.8,42.6,53.3,626,1,1,1.79
40.3,2.11,18.4,115,25,12.1,19.3,281,2.92,38.5,4.49
139,6.92,15.4,115,16.1,7.7,17.8,474,2.37,9.56,1.13
34.3,1.42,11.1,146,15.5,54.7,74.3,1731,4.91,483,1.51
34,1.95,27.9,30.8,30.2,4.33,6.04,133,1,53.3,1
71,1,10.7,14.2,29.4,2.17,11.2,346,1,13.2,3.37
38.9,1.6,27.4,18.1,2.05,16.7,18.9,368,8.2,300,1.11
35.9,5.83,25.7,28.6,12.7,28.4,30.8,334,1,1,4.49
26.2,3.19,26.9,30.8,31.6,12.6,14.2,286,1,10,1
20.5,10.8,16.1,111,17.9,20,25.5,316,1,96.5,2.31
10.1,1.04,9.56,219,53.8,14.1,19.6,433,1.47,1,1.75
18.9,3.52,17.3,188,42.2,14.5,18.1,365,1,1,1.03
34.9,3.02,30.8,24.1,20.4,18.8,19.5,239,39.2,28.4,7.99
47,1.19,26.7,35.9,43.3,34.6,41,704,1.09,279,1
39.6,1.53,18.3,67.9,17.6,9.06,10,250,1,10.6,1
77.7,1.2,12.1,131,23.3,71.7,115,1670,1,1,1.15
28.4,1.01,35.9,231,73,7.91,20.7,343,1,1,2.19
30.5,1,17.8,188,48.3,12.6,12.6,311,1,422,1.57
43.7,1.31,60.4,221,31.9,6.44,10.6,311,1,3.43,2.19
30.5,1.01,7.3,173,22.9,6.61,13.7,890,1,1,1.65
44.1,3.52,15.7,115,35.9,5,12.6,704,7.84,12.7,2.76
31.6,1.01,13.7,77,26.2,12.6,13.9,316,1,1,2.09
27.4,1.01,16.3,119,26.9,5.67,10.5,445,5.52,113,1.86
68.5,25,21.9,153,28.6,97.3,136,2148,1,1.45,1.64
51.4,2.27,16.1,66.1,10.8,37.2,52.8,1134,1.57,82,3.68
28.6,2.39,11,168,18.4,29.4,38.9,407,1,1.01,1.55
21.9,1,19.3,139,24.1,14.3,23.9,835,1.06,28.1,1.83
29.4,1.83,27.1,19.5,38.9,20.7,18.3,219,1,30.2,1.83
47,1.64,23.5,9.31,5.33,64.9,68.5,947,1,2.97,1.37
82,1.33,9.31,213,15.8,14.2,19.5,257,1,82.8,1.26
24.8,2.69,13.5,164,31.3,18.8,27.6,281,1,1.43,1.46
34.6,1.64,13.2,133,30.8,6.61,9.39,514,1,1,1.19
25.7,1.32,79.9,500,164,8.43,12.2,340,1,15.1,1
39.6,1,33.7,621,142,2.94,15.7,562,1,11.2,2.53
63.2,4,19.3,22.5,6.1,17.6,28.9,931,1,136,1.93
25.3,1.03,10.9,40,16.7,75.7,68.5,316,1,1,1
68.5,3.02,23.1,27.1,13.2,11.4,17.8,461,1,11.9,2.35
56.2,1,28.1,97.3,38.9,19.6,18.4,257,1,1,2.53
31.9,1.01,42.6,313,168,19.5,16.1,308,10.7,403,1.04
28.4,1.01,35.9,231,73,7.91,20.7,343,1,1,2.19
20.5,10.8,16.1,111,17.9,20,25.5,316,1,96.5,2.31
9.91,1.07,8.06,10.8,16.7,7.7,10.6,372,1,15.4,1.31
40.7,5.33,13.5,18.4,15.8,33.1,44.1,965,17.6,311,30.5
125,1.43,5.42,223,29.4,21.1,18.9,313,1,9.39,1.5
138,1,16.4,204,27.1,10.2,28.4,396,1,4.57,1.43
38.9,2.31,41,410,80.6,20.4,25.9,302,12.6,302,6.1
41,2.71,15.5,97.3,34.9,26.4,29.4,313,1,1.01,1
41.4,1,24.6,14.7,16,6.04,12.3,246,2.48,1.25,1.79
66.1,1.01,9.47,19.6,33.7,15.7,16.5,235,1.58,6.38,1.49
35.9,5.83,25.7,28.6,12.7,28.4,30.8,334,1,1,4.49
44.1,1.01,13.5,9.56,3.85,13.1,19.3,389,1,1.05,2.27
26.4,1,24.1,13.9,12.1,10.7,31.3,956,1,48.7,1
51.4,1.01,22.3,25.5,31.6,8.9,15.1,328,1,10.8,2.33
22.5,1.36,17.2,241,28.4,7.99,45.7,403,1.19,31.6,1.38
35.9,3.85,32.5,37.2,19.6,4.33,14.3,331,1,12.6,1.29
89.8,1.18,31.1,54.7,10,10.4,10.1,319,1.65,255,1.54
15,1.01,43.3,69.2,49.6,12.6,16.4,241,8.2,231,1.47
10.6,2.44,27.1,58.8,19.5,24.1,23.5,322,9.82,19.3,4.57
215,8.9,19.5,96.5,21.7,49.6,56.2,1134,1.15,2.17,1.55
61.5,1.01,34.3,457,73,25.7,26.4,365,1.08,1,1.86
20,1,3.79,5.23,15.3,30,33.4,276,1,173,2.04
21.1,1,12.4,86.6,24.4,27.4,36.8,385,1,1,1.07
44.9,1,9.14,147,28.6,28.1,32.2,316,7.17,392,10.3
1,2.48,18.9,60.4,17,1.91,1,56.7,1,11.5,1.15
43.7,1.31,60.4,221,31.9,6.44,10.6,311,1,3.43,2.19
39.6,1,33.7,621,142,2.94,15.7,562,1,11.2,2.53
43.3,1.09,17,17.6,1,4.07,46.6,135,1,1,2.44
22.7,2.17,9.73,284,14.1,12.2,20.7,359,1.33,17.9,1.2
16.4,9.65,25.7,37.9,14.6,24.1,25.7,355,1,1.01,1
71,2.37,20.4,28.1,8.06,106,103,313,1,1.01,1.61
143,1.01,16.1,122,26.7,15.1,43.3,1134,1,3.46,1
61,2.21,42.6,227,98.2,4.03,13.7,217,5.78,26.9,3.49
26.7,1,11.5,179,46.1,2.46,7.64,257,1,122,1
50,6.26,10.4,117,34.6,12.4,15.4,207,2.97,167,3.02
72.3,3.02,37.9,10.6,71,3.22,10.4,286,1,1.01,2.94
11.1,1.65,25,14.6,1.49,76.4,83.5,1407,1,1.41,2
170,1,20.2,138,13.7,14.1,11.7,352,1,1,1.41
36.5,3.85,14.9,127,20,25.7,31.6,334,1,3.02,1.3
44.9,2.57,87.4,599,168,33.4,44.1,1310,1,4.49,1.13
71,1,10.7,14.2,29.4,2.17,11.2,346,1,13.2,3.37
37.9,1.65,23.5,191,98.2,47.4,58.8,1275,1,9.82,1.01
21.7,1.67,43.7,60.4,40.3,29.2,39.6,400,1.5,10.4,1.49
85.1,3.4,11.4,213,20.4,5.78,10,396,1,2.84,1
5.62,1.11,41.4,34.9,7.43,34.6,41.4,538,1,1,1.21
44.9,2.57,87.4,599,168,33.4,44.1,1310,1,4.49,1.13
37.9,1.01,29.4,22.9,19.8,36.8,53.3,1186,1,11.8,1.96
26.9,1.36,20.2,105,36.2,2.19,8.28,851,1,1.53,1.01
40,1.01,6.79,9.47,3.62,13.1,11.8,389,1,1.55,1.54
35.2,2.07,21.7,84.3,20.2,12.1,38.2,1928,1,6.73,1.7
35.9,3.85,32.5,37.2,19.6,4.33,14.3,331,1,12.6,1.29
58.3,10.2,16.7,26.9,24.8,6.92,13.6,1065,7.37,400,5.88
24.6,1.3,41.8,215,91.4,34.9,34.6,284,1,12.2,1.72
85.1,3.4,11.4,213,20.4,5.78,10,396,1,2.84,1
41,1.7,26.7,18.3,10.6,36.8,33.4,264,1,5.83,1.33
26.9,2.64,12.5,178,29.4,5.83,6.92,281,1,1.07,1
18.1,1,23.1,12.6,7.43,21.3,23.5,279,1,17.9,8.66
30,1.21,55.2,449,117,9.06,11.4,400,1,1,1.03
19.3,1.01,22.3,239,38.2,26.2,26.2,337,1,3.11,1.09
39.2,1.55,19.8,155,15.8,14.1,18.6,316,1,1,2
40,3.72,17.5,123,28.4,12.6,14.7,233,1,59.9,2.74
40.3,1.22,16,164,30.8,23.3,32.5,483,1.73,1,2.02
1.19,1.83,67.3,188,154,34.9,36.8,437,1.26,6.67,1.76
50,1.01,10.9,8.82,18.9,29.7,32.5,292,1,13.3,1.38
36.5,1.55,31.3,29.2,17.5,14.9,13.7,262,1,1,1.37
26.9,2.64,12.5,178,29.4,5.83,6.92,281,1,1.07,1
34.6,1.01,8.51,244,22.7,196,215,2167,1.81,2.41,1.29
9.91,1.07,8.06,10.8,16.7,7.7,10.6,372,1,15.4,1.31
41,1.83,25,18.8,21.7,50.5,55.2,673,2.21,3.02,1
71,1.38,24.1,150,46.1,13.7,17.2,276,1,1,1.73
28.9,1.27,33.1,14.2,62.1,79.9,95.6,1540,1,396,1.63
36.2,1,23.5,26.2,6.38,63.8,95.6,1568,1,75.7,1
44.5,1.1,18.4,21.5,1.17,31.6,28.6,858,1,108,2.31
35.2,1,25.3,23.5,13,23.3,18.3,305,1,17.9,1
42.2,6.49,22.5,21.9,16,15.5,19.6,241,1,82.8,1.24
28.4,2.11,1,6.1,30.5,18.6,22.1,269,21.1,2690,5.99
9.56,1.06,27.1,77.7,22.1,12.9,17.3,368,1,1,1.06
3.55,1.06,25.3,17.8,13.7,3.08,18.8,157,1,217,1.15
24.6,1.11,6.73,14.5,29.7,7.3,18.1,313,1,1.03,1.3
82,1.33,9.31,213,15.8,14.2,19.5,257,1,82.8,1.26
36.5,1.04,24.1,6.44,28.9,15.7,17.3,300,1,1,1.68
35.2,1.12,17.3,241,46.6,9.73,19.6,331,1,1.64,1
106,1,24.1,26.2,24.1,6.73,16.1,355,1,80.6,1
29.4,1,15.5,30,17.5,8.43,18.4,340,18.4,61,6.1
26.7,2.23,9.82,118,21.1,4.57,10.7,667,3.13,322,7.1
14.3,1.76,32.2,227,19.6,18.1,29.4,737,1,7.17,2.44
58.8,5.33,18.6,18.9,7.1,23.1,29.4,248,20.2,5.14,1.6
21.7,1.67,43.7,60.4,40.3,29.2,39.6,400,1.5,10.4,1.49
4.1,1,20.2,19.8,12.3,41.8,76.4,1055,1,3.52,1.76
35.2,2.07,21.7,84.3,20.2,12.1,38.2,1928,1,6.73,1.7
31.9,2.71,13.7,195,20.2,16.1,16.8,322,1,11.8,2.67
34.9,1,27.6,69.2,31.1,25.3,35.2,355,1,3.79,1.38
36.5,1,46.1,15,67.3,7.7,34.3,638,1,1.01,1.53
31.9,1.01,42.6,313,168,19.5,16.1,308,10.7,403,1.04
66.1,1.01,9.47,19.6,33.7,15.7,16.5,235,1.58,6.38,1.49
2.74,1.01,22.9,21.3,11.1,1.73,15.1,322,1,2.48,1.79
39.2,1.32,28.1,40,18.4,34.9,42.9,523,1.15,1.01,4.22
44.5,4.7,30.8,91.4,22.7,2.02,5.94,692,9.47,1582,4.1
51.9,1,14.5,147,34.3,7.37,14.7,274,2.07,40.7,5.47
35.2,1,26.2,40.3,19.5,21.5,19.3,340,6.1,68.5,14.7
34.9,1.02,21.7,12.3,7.5,29.7,35.2,294,1,1.36,1.32
34.6,1.01,8.51,244,22.7,196,215,2167,1.81,2.41,1.29
35.5,1.13,18.3,137,35.2,16.5,23.3,359,4.45,157,1.53
31.1,2.86,25.9,17.3,12,16.7,18.1,349,23.1,692,10.7
33.1,1.25,23.7,31.6,22.1,9.39,12.6,250,1,1,1.2
61.5,3.82,20.9,32.5,9.39,21.5,33.1,453,1.57,12.6,2.02
23.7,2.11,15,120,25.9,40,45.7,737,1,1.83,1.11
16.3,36.8,30.2,35.2,9.82,20.7,37.5,1134,1,1,1.81
49.6,1.01,30.2,47.4,19.8,18.3,16.5,331,1,1.01,1.13
58.8,5.33,18.6,18.9,7.1,23.1,29.4,248,20.2,5.14,1.6
22.9,1.42,14.9,34.6,30.5,24.1,33.7,433,1,113,1
2.53,1,20,98.2,22.7,23.3,31.3,311,1.36,1.19,1.32
108,1,11.1,127,26.4,14.6,20.7,286,1,45.7,1.15
47.4,1.67,66.7,311,100,3.92,16.8,505,1,43.3,1
71,2.37,20.4,28.1,8.06,106,103,313,1,1.01,1.61
34,1,23.7,32.5,21.3,3.65,25.9,300,1,5.57,1.42
8.28,1,12.3,117,8.06,7.5,18.8,599,1,1,1
38.2,1.11,11,227,37.9,4.26,36.5,77,1,1,1.63
21.1,1.37,16.4,161,16.4,4.66,10.4,379,1,107,1.58
31.3,1.84,18.1,92.2,13,9.14,16.4,297,1,3.13,1.7
49.6,1.01,30.2,47.4,19.8,18.3,16.5,331,1,1.01,1.13
47.8,3.72,2.27,17.2,42.9,17.9,21.7,410,1,1.35,4.03
38.5,1.24,24.4,50.9,42.9,27.4,24.6,213,11.1,1197,14.3
35.5,1.81,14.1,184,24.1,17.3,31.1,396,1,1,1.01
25.5,2.31,12.7,64.4,23.1,7.84,6.79,300,1,1.5,1.72
44.9,3.08,27.6,2.27,41,8.06,10.5,382,1,1,1
51.4,4.57,12.1,29.2,16.1,18.6,30.5,382,1,196,3.16
35.2,3.16,21.9,38.5,51.4,3.62,16.7,259,1,1,1.27
14.1,1,22.1,79.1,13.3,7.91,10,368,2.05,1843,1.09
8.06,1,15.1,164,32.5,6.49,11.9,204,1,1.01,1.3
4.1,6.98,15.1,14.2,7.64,8.82,12.4,308,1,10.9,1.39
143,1.01,16.1,122,26.7,15.1,43.3,1134,1,3.46,1
28.9,2.94,25.3,22.9,17.9,95.6,105,1981,4.1,1,3.92
48.7,2.23,19.1,22.7,11.5,30.8,44.5,750,1,5.23,1.96
28.1,1.38,51.4,322,120,6.98,17,355,1,221,2.19
31.1,1.3,3.59,22.9,35.5,20,19.6,359,1,1,1.38
89.8,2.23,16.8,173,23.9,11,13.6,253,1,157,1.43
30.5,1,31.3,99.1,14.5,2.69,6.92,313,1.51,2.04,1.41
181,1.01,25.9,22.7,23.7,20.5,38.2,621,1,1,2.31
37.2,1.11,56.2,85.1,97.3,14.7,21.7,253,1,18.9,1.38
24.1,1,13,403,84.3,20.5,21.5,255,1.63,84.3,1.36
30.5,2.41,20.7,54.7,22.5,10.4,13.7,308,1,1.22,1.89
10.1,1.04,9.56,219,53.8,14.1,19.6,433,1.47,1,1.75
43.3,1.09,17,17.6,1,4.07,46.6,135,1,1,2.44
57.8,1.51,11.1,229,37.2,8.9,16,313,1,1,1
38.9,1.01,31.1,27.1,26.7,4.7,31.3,331,1,1,1.12
44.1,1,8.28,10.7,12.1,12.3,21.7,355,1,1.76,1.25
24.6,6.73,27.4,20.5,1.01,35.5,37.5,319,2.25,184,3.55
37.9,2.81,13.6,179,16.1,7.5,54.2,604,1,1,2.71
118,2.46,36.5,66.1,8.66,7.5,50.9,704,1,1208,1.76
29.4,2.69,8.98,109,43.3,8.2,16.4,233,1.05,6098,25.9
34.3,1.01,36.2,45.3,34,6.32,9.31,244,1,1,2.69
24.1,2.35,36.5,46.6,37.5,29.2,37.2,851,8.2,276,1.25
66.1,1.01,9.47,19.6,33.7,15.7,16.5,235,1.58,6.38,1.49
4.14,1.32,18.4,18.6,15,7.5,9.39,334,1.75,1,1.55
33.7,1.15,32.5,496,103,17.6,25.3,334,1.21,8.98,4.83
12.6,6.04,17.3,35.9,29.4,82,105,1685,1,2.59,2.39
43.3,1.38,31.6,71,18.1,24.6,35.2,445,1.45,58.3,1.63
25.9,1.58,6.67,147,17.2,10.2,13,276,1,1.53,1
15.7,2.31,19.8,37.5,30.8,11.1,16.5,343,1,1.01,1.3
10.4,1.01,19.6,55.7,11.5,1.93,7.3,655,1,1,1
